Year,Rainfall,Month,Date,TMX,TMN
1984,2.2,2,26,28.2,25.9
1984,11.5,2,27,28.8,25.9
1984,5.7,2,28,28.3,25.8
1984,8,2,29,28.3,26
1984,5.8,3,1,28.4,26.4
1984,0.5,3,2,28.4,26.5
1984,3,3,3,28.5,26.2
1984,1.1,3,4,29.3,26.3
1984,2.2,3,5,29,26.6
1984,0.5,3,6,28.3,26.5
1984,0.4,3,7,28.5,26.3
1984,1,3,8,29.4,26.9
1984,8.2,3,9,27.3,25.9
1984,6.9,3,10,29.6,25.1
1984,6,3,11,28,25.7
1984,11.6,3,12,27.3,25.8
1984,10,3,13,28.3,25.5
1984,3.2,3,14,27.4,25.4
1984,1.1,3,15,28.2,25.3
1984,15.7,3,16,28.7,25.6
1984,20.7,3,17,27.9,25.7
1984,9.5,3,18,27.9,25.7
1984,11.7,3,19,27.9,25.6
1984,0.1,3,20,28.7,25.5
1984,0.6,3,21,28.7,26
1984,7.9,3,22,29.1,26.1
1984,1.5,3,23,29.1,26.1
1984,2.2,3,24,29.6,25.9
1984,7.6,3,25,27.3,25.7
1984,10.4,3,26,27.7,26.1
1984,12.2,3,27,28.6,26.6
1984,10.1,3,28,28.6,26.4
1984,7.7,3,29,28.3,25.8
1984,5,3,30,29.2,25.1
1984,1.1,3,31,29.1,25.4
1984,8.7,4,1,28.2,26.2
1984,6.5,4,2,27.8,25.2
1984,15.3,4,3,27.1,25
1984,4.4,4,4,28.3,25.7
1984,7.3,4,5,28.2,25.9
1984,0.7,4,6,28.6,25.6
1984,12.5,4,7,28.3,25.7
1984,3.5,4,8,29.4,25.5
1984,0,4,9,30.2,25.4
1984,0.1,4,10,30.1,25.5
1984,21.1,4,11,30.1,25.7
1984,27.1,4,12,29.9,26.3
1984,6.8,4,13,29.5,26.2
1984,10.2,4,14,29.8,26
1984,5.5,4,15,30.4,25.5
1984,0.5,4,16,29.6,23.6
1984,1.7,4,17,29.9,24.2
1984,0,4,18,29.2,24.6
1984,0,4,19,29.7,24.7
1984,3.3,4,20,29.6,24.6
1984,8.1,4,21,29.1,25.4
1984,0.4,4,22,28.7,25.2
1984,50.8,4,23,28.8,25.6
1984,0,4,24,28.5,25.2
1984,0,4,25,29,24.8
1984,1.8,4,26,28.8,24.9
1984,0.5,4,27,28.7,25.1
1984,0.2,4,28,28.9,25.7
1984,1.5,4,29,28.6,24.9
1984,8,4,30,28.2,24.7
1984,0.2,5,1,28.6,24.1
1984,0,5,2,29.1,24.7
1984,4.6,5,3,28.6,24.9
1984,6,5,4,28.5,24.4
1984,0,5,5,28.7,24.8
1984,0,5,6,29,24.7
1984,0,5,7,28.6,24.8
1984,0,5,8,29.1,25.3
1984,0,5,9,28.9,24.6
1984,0,5,10,29,25
1984,1.6,5,11,28.2,25
1984,0.7,5,12,28.2,25.2
1984,0,5,13,28,25.5
1984,0.1,5,14,27.6,25.1
1984,0,5,15,28.1,24.8
1984,17.7,5,16,27.9,25.4
1984,5.6,5,17,28,24.8
1984,0,5,18,28.1,24.7
1984,0,5,19,28.1,25
1984,0,5,20,28.1,24.3
1984,0,5,21,28.7,24.4
1984,0,5,22,28.4,24
1984,0,5,23,28,23.8
1984,0,5,24,27.7,23.2
1984,0.3,5,25,27.7,22.5
1984,0.9,5,26,28.5,23.7
1984,0.3,5,27,28.8,24.1
1984,0.1,5,28,29.1,24.1
1984,10.4,5,29,29,24.2
1984,0,5,30,29.1,23.9
1984,0,5,31,28.7,23.7
1984,1.8,6,1,28.6,23.9
1984,2.1,6,2,28.2,24.6
1984,1.9,6,3,28.5,24.1
1984,7.1,6,4,28.4,24.1
1984,0,6,5,28.4,24
1984,0,6,6,29.1,22.8
1984,0,6,7,27.6,22.3
1984,0,6,8,28,23.3
1984,0.1,6,9,26.5,22.5
1984,0.2,6,10,27.7,22.9
1984,0,6,11,27.4,23.2
1984,0,6,12,27.5,23.4
1984,0,6,13,28.5,23.1
1984,0,6,14,28.2,24
1984,0,6,15,29.1,24.4
1984,0,6,16,28.4,22.9
1984,0,6,17,28.8,23.1
1984,0.3,6,18,28.6,22.9
1984,0,6,19,28,22.8
1984,0,6,20,26.8,23.2
1984,1.2,6,21,26.9,22.6
1984,0,6,22,27.3,23.2
1984,0,6,23,26.8,23.1
1984,0,6,24,26.6,22.9
1984,0,6,25,27,22.6
1984,0,6,26,26.7,22.2
1984,0,6,27,26.8,22.1
1984,0,6,28,27.7,22.3
1984,0,6,29,27.6,22.1
1984,0,6,30,27.1,22.5
1984,0.4,7,1,27,22.4
1984,0.6,7,2,26.6,21.9
1984,0.2,7,3,26.9,22.3
1984,0.2,7,4,26.9,22.4
1984,0.6,7,5,26.7,22.1
1984,0.1,7,6,26.7,21.9
1984,0.1,7,7,26.6,21.9
1984,1.3,7,8,26.7,21.7
1984,0.4,7,9,26.7,21.4
1984,0.1,7,10,26.8,21.8
1984,0.3,7,11,26.1,22
1984,0.4,7,12,25.5,22.1
1984,0.5,7,13,26.4,22.1
1984,0,7,14,25.1,21.1
1984,0,7,15,26.2,21.2
1984,0.1,7,16,26.8,20.7
1984,0,7,17,26,21.4
1984,0.1,7,18,26.1,21.1
1984,0,7,19,25.6,21.6
1984,0,7,20,27,21.3
1984,0,7,21,26.7,21.7
1984,0,7,22,26.6,21.7
1984,0,7,23,25.9,22.4
1984,0,7,24,26.6,22.1
1984,2,7,25,26,22
1984,0,7,26,25.7,22.1
1984,0,7,27,25.1,21.9
1984,0,7,28,26.2,22.6
1984,0,7,29,26.5,22.2
1984,0,7,30,27,21.9
1984,0,7,31,26.5,21.7
1984,0,8,1,26,21.4
1984,0,8,2,26.2,22
1984,0,8,3,26.4,21.6
1984,1.3,8,4,26.5,22.4
1984,0,8,5,26.2,21.7
1984,0,8,6,26.4,21.8
1984,0,8,7,27.3,21.7
1984,0,8,8,26.7,21.6
1984,0,8,9,27.4,21.1
1984,0,8,10,27.1,22.5
1984,0,8,11,27.6,22.9
1984,0,8,12,27.2,22.6
1984,0,8,13,27.1,22.1
1984,0,8,14,26.9,22.4
1984,0,8,15,26.8,21.6
1984,0,8,16,27,22
1984,1.3,8,17,27.3,21.5
1984,0.2,8,18,27.5,22.2
1984,0,8,19,27.5,21.6
1984,0,8,20,27.2,21.2
1984,0.1,8,21,27.1,22.5
1984,0.1,8,22,27.6,22.6
1984,0,8,23,27,21.8
1984,0,8,24,26.4,22.8
1984,0,8,25,25.9,22.5
1984,0,8,26,25.6,22.6
1984,0,8,27,25,22.3
1984,0.2,8,28,25.5,23
1984,0,8,29,25.9,23
1984,0,8,30,26.8,22
1984,0.5,8,31,26.9,22.4
1984,0,9,1,26.1,22.7
1984,0,9,2,25.8,22
1984,0,9,3,24.9,22.3
1984,0,9,4,25.2,22.4
1984,0,9,5,25.2,22.3
1984,0.1,9,6,25.5,22.3
1984,0,9,7,25.6,22.1
1984,0,9,8,25.7,22.2
1984,0.1,9,9,26.1,22.4
1984,0,9,10,25.6,22.1
1984,0,9,11,26.3,22.1
1984,0,9,12,27.7,22.4
1984,0,9,13,26.4,23
1984,0,9,14,26.5,22.9
1984,0,9,15,25.8,22.8
1984,0,9,16,25.6,22
1984,1.4,9,17,26,23.4
1984,0.9,9,18,26.3,23.2
1984,0,9,19,26.5,22.5
1984,0,9,20,26.5,22.6
1984,0,9,21,26,22.6
1984,0.1,9,22,25.7,22.6
1984,0,9,23,26.4,22.9
1984,0.2,9,24,26.6,23.1
1984,0.1,9,25,27.6,22.7
1984,0,9,26,27.6,23.3
1984,0.1,9,27,26.5,23.4
1984,0,9,28,26.6,23
1984,1,9,29,27.1,23.7
1984,0.3,9,30,26.2,23.3
1984,0,10,1,26.1,23.5
1984,0,10,2,26.6,23.8
1984,0,10,3,26.3,24.1
1984,0,10,4,27,24.1
1984,0.1,10,5,26.5,24
1984,0,10,6,27,24.2
1984,0,10,7,26.8,24.1
1984,0,10,8,26.5,24.1
1984,0,10,9,26.3,23.4
1984,0,10,10,27,23.7
1984,0,10,11,26.6,23.5
1984,0,10,12,26.6,23.6
1984,0,10,13,26.8,22.9
1984,0,10,14,27.8,23.8
1984,0,10,15,28.1,24.3
1984,0,10,16,27.5,25
1984,0.1,10,17,28.1,24.4
1984,0,10,18,29.5,24.6
1984,0.1,10,19,27.3,23.7
1984,0.1,10,20,27.3,23.9
1984,2.2,10,21,27.4,24.5
1984,0,10,22,27.4,24.7
1984,0,10,23,27.3,24.5
1984,0,10,24,27.3,24.3
1984,1.3,10,25,27.5,23.9
1984,0,10,26,27.5,24.6
1984,0,10,27,27.5,24.4
1984,1.7,10,28,27.5,24.7
1984,3.8,10,29,27.6,25
1984,36.1,10,30,27.6,25.1
1984,0,10,31,27.7,25
1984,2.8,11,1,28.2,24.9
1984,1.1,11,2,28.4,25.5
1984,5.7,11,3,27.7,25
1984,3.9,11,4,27.6,24.6
1984,0.1,11,5,27.6,24.3
1984,0,11,6,27.5,24.3
1984,0,11,7,27.5,24.5
1984,1.8,11,8,28.3,24.8
1984,0.8,11,9,27.4,24.9
1984,2.4,11,10,28.3,24.7
1984,1.6,11,11,28.6,25.1
1984,0,11,12,28.1,25
1984,0,11,13,28.8,24.8
1984,19,11,14,29.6,25.3
1984,26.8,11,15,30.3,25
1984,1.8,11,16,29.2,25.2
1984,0.1,11,17,28.7,25.4
1984,2.7,11,18,28.7,25
1984,0.4,11,19,29.3,25.4
1984,0.3,11,20,29.9,25.3
1984,0,11,21,29.3,25.6
1984,0.2,11,22,28.7,25.9
1984,2.5,11,23,28.3,26.5
1984,0,11,24,28.7,26.3
1984,0,11,25,28.6,25.8
1984,0,11,26,28.8,25.5
1984,0,11,27,28.7,26.4
1984,0,11,28,29.1,26.2
1984,0,11,29,28.6,25.9
1984,0,11,30,28.9,25.6
1984,0.4,12,1,29.1,25.9
1984,2.1,12,2,28.3,26.1
1984,13,12,3,27.5,25.9
1984,24.1,12,4,27.7,25.8
1984,4.7,12,5,28,25.5
1984,8.2,12,6,27.9,25.2
1984,4.6,12,7,27.9,25.4
1984,3.2,12,8,27.8,25.3
1984,21,12,9,27.9,25.1
1984,7.9,12,10,27.9,25.2
1984,17.4,12,11,27.7,25.4
1984,5.7,12,12,28.1,25.8
1984,2.8,12,13,27.7,26.3
1984,2.3,12,14,27.2,25.9
1984,3.3,12,15,26.5,25.9
1984,2.6,12,16,28,25.8
1984,11.9,12,17,27.5,26
1984,11.6,12,18,28.4,25.8
1984,19.1,12,19,27.1,25.7
1984,10.1,12,20,27.3,26
1984,5.4,12,21,27.9,25.8
1984,0.4,12,22,27.9,25.8
1984,0.7,12,23,27.5,25.9
1984,0.3,12,24,27.1,25.8
1984,1.6,12,25,28.1,26.2
1984,13.3,12,26,28.1,26
1984,9.3,12,27,27.3,25.5
1984,2.9,12,28,27.5,25
1984,2.5,12,29,27.9,25.6
1984,2.7,12,30,28.9,25.5
1984,7.9,12,31,27.8,25.7
1985,3.3,1,1,28.5,25.7
1985,4.3,1,2,27.4,25.7
1985,10.5,1,3,28,25.8
1985,6.6,1,4,28.3,25.9
1985,3.7,1,5,28.2,26
1985,6.1,1,6,27.5,25.8
1985,8.9,1,7,27.7,26.1
1985,5.4,1,8,27.5,26
1985,0.8,1,9,27.6,25.8
1985,0,1,10,27.8,25.9
1985,0.1,1,11,27.9,25.7
1985,0,1,12,28,25.6
1985,0.1,1,13,28.4,26.1
1985,0,1,14,28.5,26.4
1985,0,1,15,29.1,26.2
1985,0.3,1,16,29.1,26.6
1985,3.2,1,17,28.8,26.7
1985,1.8,1,18,28.2,26.6
1985,0,1,19,28.8,27
1985,0,1,20,28.9,26.9
1985,0.2,1,21,28.8,26.4
1985,1.7,1,22,28.6,26.4
1985,7.5,1,23,28.5,26.7
1985,0.8,1,24,28.3,26.6
1985,1.5,1,25,27.6,26.6
1985,1.2,1,26,27.7,26.6
1985,0.6,1,27,28,26.2
1985,5,1,28,27.3,25.3
1985,6.3,1,29,28.3,26
1985,2.4,1,30,28.4,25.6
1985,2.8,1,31,28.7,25.9
1985,6.1,2,1,28.8,26.5
1985,6,2,2,28.7,26.5
1985,4.5,2,3,28.3,26.7
1985,7,2,4,29.6,26.7
1985,8.5,2,5,27.7,26.3
1985,18.4,2,6,27,25.4
1985,16.1,2,7,27,25.4
1985,10.3,2,8,27.7,25.5
1985,4.4,2,9,26.5,25.7
1985,15.3,2,10,27.7,25
1985,0,2,11,27.8,25.8
1985,2,2,12,28,26.8
1985,12.5,2,13,27.7,26.3
1985,4.1,2,14,28.1,25.4
1985,0,2,15,29.3,24.9
1985,1.3,2,16,30,23.9
1985,4.8,2,17,29.2,23.8
1985,6.5,2,18,30.1,23.8
1985,8.6,2,19,28.5,26.3
1985,10.7,2,20,28,26.3
1985,21.8,2,21,27.5,25.4
1985,7,2,22,28.4,26.4
1985,3.1,2,23,28,26.1
1985,7.5,2,24,27.5,25.6
1985,21.1,2,25,27.6,25.5
1985,7.4,2,26,27.9,25.3
1985,2.6,2,27,27.8,25.2
1985,7.1,2,28,27.7,25.4
1985,6.8,3,1,27.6,25.7
1985,0,3,2,27.8,25.7
1985,3.7,3,3,27.8,25.3
1985,0.1,3,4,27.9,25.3
1985,0,3,5,28.5,25.7
1985,1.9,3,6,28.4,25.8
1985,0.1,3,7,28,25.7
1985,1,3,8,27.7,25.6
1985,14.3,3,9,27.9,25.6
1985,2.7,3,10,28.2,26.1
1985,0,3,11,28.4,26.4
1985,0,3,12,29.2,26.2
1985,0,3,13,29.2,26.2
1985,0,3,14,29.2,26.6
1985,0,3,15,29.8,26.6
1985,0.6,3,16,29.4,26.8
1985,0.5,3,17,29.4,27
1985,0.9,3,18,29.2,27.3
1985,1.3,3,19,29.3,27
1985,5.6,3,20,28.9,26.6
1985,8.7,3,21,28.7,26.5
1985,9.6,3,22,27.8,26.2
1985,34.4,3,23,28.3,25.6
1985,7,3,24,27.8,25.5
1985,11.9,3,25,26.8,25.9
1985,13.6,3,26,28.2,25.4
1985,2.6,3,27,26.9,25.7
1985,8.9,3,28,28.9,25.7
1985,6.7,3,29,28,25.8
1985,18.1,3,30,28.5,26.2
1985,7.5,3,31,28.5,25.5
1985,15.7,4,1,27.2,24.9
1985,12.2,4,2,26.9,24.7
1985,18.9,4,3,27.3,25
1985,15.7,4,4,26.7,24.7
1985,7.5,4,5,27.7,25.2
1985,11.2,4,6,27.8,25.2
1985,4,4,7,28.4,25.5
1985,1.1,4,8,28.3,25.7
1985,0.5,4,9,29.1,25.7
1985,4,4,10,29.3,25.4
1985,4.9,4,11,28.6,25.5
1985,4.2,4,12,28.5,25
1985,11,4,13,28,24.7
1985,11.4,4,14,27.6,23.7
1985,17,4,15,27.9,24.1
1985,6.7,4,16,28.8,24.8
1985,0,4,17,28.7,24.8
1985,0,4,18,29.1,25.2
1985,0,4,19,29.4,25.1
1985,0,4,20,29,24.8
1985,0,4,21,28.8,23.7
1985,0,4,22,29.2,23.8
1985,0.3,4,23,29.1,24.7
1985,0,4,24,29.2,25.8
1985,0,4,25,28.7,26.2
1985,0,4,26,29.5,26
1985,0,4,27,29.4,25
1985,0,4,28,29.1,24.8
1985,0.1,4,29,28.7,24.6
1985,0.7,4,30,28.7,25.3
1985,5.6,5,1,28.5,25.4
1985,1.3,5,2,28.3,25.3
1985,2.7,5,3,27.3,24.7
1985,7.3,5,4,28.7,24.1
1985,1.5,5,5,28.5,24.4
1985,0,5,6,28.9,24.5
1985,1,5,7,29.3,24.2
1985,8.1,5,8,29.3,25.2
1985,0.8,5,9,29,25
1985,0,5,10,29.1,24.3
1985,0,5,11,28.6,24.4
1985,0,5,12,29.1,25.3
1985,2.2,5,13,29,26.1
1985,0.7,5,14,29.3,25.6
1985,0.3,5,15,29.7,25.2
1985,0.9,5,16,29.6,24.7
1985,0,5,17,28.7,23.9
1985,0.3,5,18,28.7,22.8
1985,0,5,19,28.7,23.2
1985,0,5,20,28.9,23.2
1985,0,5,21,28,23.1
1985,0.1,5,22,28.6,24
1985,0.3,5,23,28.6,24
1985,0.1,5,24,28.5,24.3
1985,0,5,25,28.3,23.2
1985,0.9,5,26,28.7,23.5
1985,0,5,27,28.3,23.6
1985,0,5,28,28.7,23
1985,0,5,29,28.8,23.1
1985,0.7,5,30,29.2,23.4
1985,1.4,5,31,29,23.3
1985,0.4,6,1,28.9,23.2
1985,0,6,2,28.8,22.6
1985,0,6,3,28.3,22
1985,0,6,4,28.3,21.9
1985,0,6,5,28.3,22.3
1985,0,6,6,28.2,22.3
1985,0.3,6,7,28.9,22.1
1985,0,6,8,28.9,22.7
1985,0,6,9,28.5,23
1985,0.1,6,10,28.5,23
1985,0.2,6,11,28.5,23.1
1985,0.1,6,12,28.3,22.5
1985,0,6,13,28.2,22.4
1985,0,6,14,28.2,23.1
1985,0.1,6,15,28.1,23.4
1985,0,6,16,28.1,22.6
1985,0.2,6,17,27.6,23
1985,0,6,18,28.5,22.5
1985,0,6,19,28.3,22.4
1985,0.1,6,20,28.3,22
1985,0,6,21,28.4,22.5
1985,0.2,6,22,28.4,23.2
1985,0.9,6,23,26.7,23.5
1985,0,6,24,27,22.9
1985,0,6,25,28.2,22.6
1985,0,6,26,27,22.9
1985,0,6,27,27,22.5
1985,0.1,6,28,26.7,22.5
1985,0.6,6,29,26.9,23.1
1985,0,6,30,27.4,21.9
1985,0,7,1,27.2,21.4
1985,0,7,2,25.8,22.2
1985,1.8,7,3,27.3,22.5
1985,3.4,7,4,27.1,23
1985,0.1,7,5,27,22.7
1985,0.5,7,6,26.6,23.3
1985,0,7,7,27.2,23
1985,0,7,8,26.9,23.1
1985,0.8,7,9,26.3,22.7
1985,0,7,10,26.4,22
1985,0,7,11,27.4,22.1
1985,0,7,12,27.4,22.4
1985,0,7,13,26.7,22.7
1985,0.1,7,14,27.1,21.4
1985,0,7,15,27.6,21.2
1985,0,7,16,27.6,21.4
1985,0.3,7,17,27.8,21.5
1985,0,7,18,27.1,22
1985,0,7,19,27.5,21.8
1985,0,7,20,27,22
1985,0,7,21,27.6,22.4
1985,0,7,22,27.8,22.7
1985,0,7,23,28.1,22.4
1985,0,7,24,27.6,21.7
1985,0,7,25,27.3,21.7
1985,0,7,26,27.7,21.6
1985,0,7,27,27.4,21.4
1985,0.5,7,28,27.3,22.4
1985,0.6,7,29,27.8,22.5
1985,0,7,30,28.2,22.4
1985,0,7,31,28,21.8
1985,0,8,1,27.6,21.5
1985,0,8,2,27.6,21.9
1985,1.6,8,3,26.4,22.6
1985,0.1,8,4,27.1,23.4
1985,0,8,5,27.6,22.8
1985,0,8,6,26.1,22.9
1985,0,8,7,26.4,23.2
1985,0.1,8,8,26.3,22.6
1985,0,8,9,26.6,22.8
1985,0,8,10,25.8,22.8
1985,0.1,8,11,27.6,21.9
1985,0,8,12,27.1,22.4
1985,0,8,13,26.9,22.2
1985,0,8,14,27.3,22.1
1985,0.1,8,15,26.8,22
1985,1.2,8,16,28.1,22.3
1985,0.6,8,17,27,23.2
1985,0,8,18,26.8,22.4
1985,0,8,19,26.9,22.2
1985,0,8,20,26.3,22.4
1985,0.2,8,21,25.8,22.5
1985,0.1,8,22,26,21.1
1985,0,8,23,25.4,21.3
1985,0,8,24,26.4,22.8
1985,0,8,25,28.1,21.6
1985,0,8,26,28.7,22.7
1985,0,8,27,27.7,21.9
1985,0,8,28,27.5,21.1
1985,0.7,8,29,26.9,22.2
1985,0.8,8,30,27.2,23
1985,0.8,8,31,27.2,22.6
1985,0,9,1,26.7,22.6
1985,0,9,2,26.6,22.5
1985,0.5,9,3,26.2,22.9
1985,0,9,4,26.3,22.9
1985,0,9,5,26.9,23.2
1985,0,9,6,26.9,23
1985,0,9,7,27,22.8
1985,2.5,9,8,27.2,22.8
1985,0,9,9,26.2,22.9
1985,0,9,10,26.6,23.2
1985,0.1,9,11,26.2,22.7
1985,0,9,12,26.7,23
1985,0,9,13,26.7,23.6
1985,0,9,14,26.8,24.4
1985,0,9,15,26.2,23.8
1985,0,9,16,26.1,23.4
1985,0,9,17,26.1,23.3
1985,0.3,9,18,26,23.1
1985,0,9,19,26.6,23.1
1985,0,9,20,26.4,23.4
1985,0.2,9,21,26.8,23.4
1985,0.1,9,22,27.6,23.5
1985,0.1,9,23,26.9,23.4
1985,1.2,9,24,26.4,22.9
1985,0,9,25,25.4,23.4
1985,0.5,9,26,25.7,23.2
1985,0.3,9,27,25.9,23.1
1985,0.1,9,28,27.1,22.7
1985,0,9,29,27.3,24
1985,0,9,30,26.5,23.6
1985,0,10,1,26.4,23.3
1985,0,10,2,26.6,23.8
1985,1.2,10,3,26.6,23.4
1985,0,10,4,27.3,22.9
1985,0,10,5,26.8,23.3
1985,0,10,6,26.6,22.9
1985,0,10,7,27.5,22.6
1985,0,10,8,26.9,23.4
1985,4.8,10,9,27,24
1985,0.2,10,10,28.4,23.7
1985,0,10,11,27,23.2
1985,0,10,12,26.7,23.3
1985,0,10,13,26.5,23
1985,0.1,10,14,26.4,23.9
1985,0,10,15,26.7,24.2
1985,0,10,16,26.5,23.7
1985,0.4,10,17,27.1,24.4
1985,0,10,18,27.1,23.6
1985,0,10,19,27.1,23.2
1985,0,10,20,26.9,23.4
1985,0,10,21,26.8,23.9
1985,0,10,22,27,23.6
1985,0.1,10,23,27.2,24.3
1985,0,10,24,27.3,24.2
1985,0,10,25,27.1,24.1
1985,0,10,26,27.3,24.4
1985,1,10,27,27.2,24.5
1985,1,10,28,27.4,24.6
1985,14.8,10,29,27.4,24.6
1985,1.6,10,30,27.4,24.6
1985,0,10,31,27.3,24.2
1985,3,11,1,27.3,24.6
1985,0,11,2,27.7,24.6
1985,0,11,3,27.2,24.8
1985,0.5,11,4,27.8,24.5
1985,0,11,5,27.8,24.6
1985,0,11,6,27,24.5
1985,0.3,11,7,27.2,24.2
1985,2.5,11,8,27.4,24.6
1985,1.1,11,9,27.7,24.9
1985,0.5,11,10,27.8,25
1985,1.2,11,11,27.9,24.2
1985,2.7,11,12,27.8,24.7
1985,0,11,13,28.3,24.2
1985,8.7,11,14,28.2,24.6
1985,17.9,11,15,27.8,24.9
1985,13.3,11,16,28.2,25.4
1985,0.1,11,17,28.1,25.3
1985,0,11,18,27.9,25.5
1985,1.7,11,19,27.9,24.9
1985,4.4,11,20,28.1,25
1985,3.6,11,21,27.3,24.6
1985,21.1,11,22,27.3,24.8
1985,0.4,11,23,27.9,25
1985,3.5,11,24,27.9,25.1
1985,17,11,25,28.1,24.9
1985,0.1,11,26,28.4,25.5
1985,0,11,27,28.6,25
1985,0.1,11,28,28,25
1985,8.9,11,29,28.7,25.3
1985,23.4,11,30,28.5,25.6
1985,7.6,12,1,28.3,25.4
1985,1.3,12,2,28.1,25.5
1985,2.4,12,3,28.3,25.7
1985,1.1,12,4,28.2,25.5
1985,8.3,12,5,28.7,26.2
1985,0.3,12,6,28.6,25.8
1985,2.1,12,7,28.2,25.5
1985,1.4,12,8,27.3,25.2
1985,0.9,12,9,28.5,25.1
1985,0.2,12,10,28.1,25
1985,4.5,12,11,28.1,25.3
1985,25.5,12,12,27.9,25.5
1985,18.1,12,13,28.1,25.7
1985,2,12,14,28,25.3
1985,0.2,12,15,28.7,25.5
1985,5.6,12,16,28.2,26.1
1985,11.5,12,17,28.4,25.8
1985,10.1,12,18,28.8,25.8
1985,5.7,12,19,29.2,26
1985,7.7,12,20,28.9,25.7
1985,1.4,12,21,29.1,26.7
1985,2.8,12,22,29.1,27.4
1985,0.3,12,23,28.6,26.9
1985,0,12,24,29.1,26.8
1985,0,12,25,28.8,26.8
1985,3,12,26,29.5,26.5
1985,4.5,12,27,29.1,26.4
1985,0.8,12,28,28.9,26.2
1985,0.6,12,29,28.5,26
1985,0.1,12,30,28.3,26
1985,0,12,31,28.6,26.2
1986,0.1,1,1,28,25.7
1986,5.5,1,2,26.7,24.9
1986,8.2,1,3,27.9,25.1
1986,7.5,1,4,27.9,25.6
1986,4.8,1,5,28,25.8
1986,11.4,1,6,27.9,26
1986,21,1,7,28.1,25.8
1986,2.5,1,8,27.6,25.6
1986,24.7,1,9,26.8,25.7
1986,1.3,1,10,28.1,25.9
1986,4,1,11,27.9,26
1986,16.8,1,12,27.3,25.8
1986,20.1,1,13,27.4,25.7
1986,15.3,1,14,27,25.9
1986,10.2,1,15,27.2,26
1986,4.8,1,16,27.8,25.8
1986,11.7,1,17,27.5,25.7
1986,7.5,1,18,27.8,25.5
1986,1.6,1,19,28.2,25.7
1986,1.3,1,20,27.8,25.2
1986,6.5,1,21,27.8,25.4
1986,20.3,1,22,27.8,25.4
1986,10.7,1,23,26.5,25.1
1986,5.5,1,24,26.6,25.1
1986,2.9,1,25,26.7,24.9
1986,1.8,1,26,27.6,24.9
1986,0.2,1,27,27.7,25.1
1986,0.2,1,28,28.1,25.6
1986,1.1,1,29,28,25.7
1986,6.7,1,30,27.3,25.8
1986,3,1,31,27.9,26
1986,0,2,1,28.7,26.6
1986,0.5,2,2,29.4,26.8
1986,5.9,2,3,28.6,26.5
1986,2.8,2,4,27.5,26.4
1986,3.5,2,5,28.2,26
1986,1,2,6,28.5,26.4
1986,6.1,2,7,28.7,26
1986,2.6,2,8,28.4,25.6
1986,11.7,2,9,28.4,25.6
1986,1.3,2,10,28.7,26.2
1986,11.5,2,11,28.8,26.2
1986,5.5,2,12,28.4,26.3
1986,8,2,13,29,26.4
1986,2.3,2,14,29.1,26.2
1986,5.7,2,15,27.8,25.9
1986,2.3,2,16,27.9,26.1
1986,6.8,2,17,28.8,26.3
1986,5.3,2,18,28.9,26.3
1986,3.9,2,19,28.4,26
1986,1.9,2,20,28.6,25.9
1986,0,2,21,28.4,26.3
1986,0,2,22,28.3,26.1
1986,0,2,23,28.5,25.6
1986,0,2,24,28.7,25.9
1986,0,2,25,28.6,25.9
1986,0.1,2,26,29.3,26.5
1986,0.3,2,27,29.2,26.8
1986,1,2,28,29,26.5
1986,9.2,3,1,29,26.9
1986,4.9,3,2,29.1,26.5
1986,4.7,3,3,28.2,26.2
1986,10.2,3,4,27.3,24.8
1986,10.5,3,5,25.9,24.3
1986,6.3,3,6,28.2,25.3
1986,2.5,3,7,28.3,25.2
1986,9.2,3,8,27.4,25.6
1986,0.8,3,9,28.7,25.6
1986,6.4,3,10,28.5,25.5
1986,5.6,3,11,28.3,25.6
1986,1.5,3,12,29.2,25.9
1986,3.4,3,13,29.3,26.2
1986,18.5,3,14,28.8,26.3
1986,9.2,3,15,29.7,26
1986,5.6,3,16,28.4,26.3
1986,10.1,3,17,28.2,26.7
1986,8.3,3,18,28,26.4
1986,5.6,3,19,28.2,26.4
1986,8.7,3,20,28,25.8
1986,9.2,3,21,28.6,26.1
1986,15.1,3,22,27.5,25.4
1986,2,3,23,28.3,26.2
1986,1.2,3,24,27.5,25.9
1986,8.7,3,25,28,26.1
1986,4.6,3,26,28.2,26.2
1986,2.1,3,27,28.3,25.7
1986,2.1,3,28,28.9,25.3
1986,2,3,29,28.2,25.7
1986,6.7,3,30,28.4,25.7
1986,4.7,3,31,28.1,25.8
1986,0.7,4,1,29,25.2
1986,2.3,4,2,28.6,25.9
1986,5.9,4,3,28.6,25
1986,0.1,4,4,27.9,25
1986,2.5,4,5,28.5,25.9
1986,15,4,6,28.6,25.9
1986,29.8,4,7,27.3,25
1986,5.5,4,8,27.8,24.8
1986,1,4,9,28.5,24.4
1986,0.3,4,10,28.6,25.7
1986,8.9,4,11,28,25.6
1986,18.1,4,12,27.7,25.7
1986,2.8,4,13,28.2,25.4
1986,7.9,4,14,28.1,25.7
1986,19.5,4,15,28.1,25.9
1986,11.6,4,16,28.4,25.8
1986,19.8,4,17,27.6,25.9
1986,1.9,4,18,27.8,25.7
1986,0,4,19,27.8,25.4
1986,0,4,20,27.9,25.6
1986,0,4,21,27.9,24.8
1986,0,4,22,28.4,24.9
